course_number,course_name,unit,section,day,start_time,end_time,location,classroom,instructor,course_rate
11721,Grammars and Lexicons,12,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",GHC 4102,"Levin, Lorraine Mitamura, Teruko Mortensen, David",3.91826087
11723,Linguistics Lab,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Levin, Lorraine",4.125
11726,Meaning in Language Lab (Self Paced),6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Rose, Carolyn",4.5
11731,Machine Translation and Sequence-to-Sequence Models,12,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",TBD TBD,"Neubig, Graham",4.3075
11732,Self-Paced Lab: MTThis Section Cancelled,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,4.711818182
11737,Low-Resource Language Technologies  This Section Cancelled,12,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,
11741,Machine Learning for Text Mining,12,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",GHC 4215,"Yang, Yiming",3.8625
11743,Self-Paced Lab: IR,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Callan, James Yang, Yiming",4.583333333
11751,Speech Recognition and Understanding,12,A,MW,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",WEH 4623,"Metze, Florian",3.967272727
11755,Machine Learning for Signal Processing,12,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  A53,"Ramakrishnan, Bhiksha",4.564444444
11761,Language and Statistics : Language & Statistics,12,A,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",GHC 4307,"Rosenfeld, Ronald",4.486363636
11777,Advanced Multimodal Machine Learning,12,A,TR,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",DH  A302,"Morency, Louis-Philippe",4.626
11782,Self-Paced Lab for Computational Biology,6-12,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Xing, Eric",5
11785,Introduction to Deep Learning,12,B,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ramakrishnan, Bhiksha",3.622
11791,Design & Engineering of Intelligent Information Systems,12,A,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",GHC 5222,"Nyberg, Eric",3.536
11792,Intelligent Information Systems Project: Intelligent Information Systems Project,12,A,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",GHC 4101,"Nyberg, Eric",4.419090909
11910,Directed Research : Directed Research,1-48,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Frederking, Robert",4.865454545
11920,Independent Study: Breadth,1-48,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Frederking, Robert",4.775
11925,Independent Study: Area,1-48,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Frederking, Robert",
11927,MIIS Capstone Project,36,Lec 1,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Brown, Ralf",4.477142857
11928,Masters Thesis I,5-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Frederking, Robert",
11929,Masters Thesis II,5-36,BC,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
11930,Dissertation Research,1-48,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Frederking, Robert",5
11935,LTI Practicum,1-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Frederking, Robert",4.556666667
38050,Study Abroad,0,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Braun, Mary",
38060,Study Abroad,0,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Braun, Mary",
38101,EUREKA!: Discovery and Its Impact,6,W,UT,03:00PM,04:20PM,"Doha, Qatar",CMB 3044,"Rule, Gordon Affara, Nesrine",3.793538462
38110,ENGAGE in Service,1,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hovis, Ken",
38220,ENGAGE in the Arts,2,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hovis, Ken",
38330,ENGAGE in Wellness: Looking Outward,1,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hovis, Ken",
38430,ENGAGE in Wellness: Looking Forward,1,A1,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hovis, Ken Campanaro, Becki Stump, Karen Brandon, Deborah Ghosh, Kunal",
38455,MCS Honors Research,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Braun, Mary",
92800,Organizational Management: Culture,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Lassman, David",
92814,Evidence-Based Management,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Rousseau, Denise",
92821,Project Management,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Synnott, Laura",
92871,Executive Leadership,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Davis, Steve",
92872,Operations Management,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Caulkins, Jonathan",
92878,Business Plan Presentation,8,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Zak, Timothy",
92881,Statistical Process Control,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Bente, James",
92882,Health Finance,8,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Trout, K McFadden, Irene",
92889,Health Economics,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Taylor, Lowell",
92890,Strategic Health Care Marketing,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Berkowitz, Eric",
92891,Health Policy,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dausey, David",
92892,Enterprise Data Analytics,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Kurland, Kristen",
92985,Advanced Project Management,4,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Synnott, Laura",
24050,Study Abroad,0,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Kara, Levent",
24101,Fundamentals of Mechanical Engineering,12,Lec 1,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  2210,"Leduc, Philip",3.682857143
24104,Maker Series I: Intro to Modern Making,3,A1,T,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",HH  C105,TBA,4.37
24200,Machine Shop Practice,1,A1,M,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",HH  C110,TBA,4.67
24202,Introduction to Computer Aided Design,1,A1,M,06:30PM,08:20PM,"Pittsburgh, Pennsylvania",HL  CLSTR,TBA,3.92375
24203,Special Topics:  Maker Series:  Intro to Manual & CNC Machining,3,A1,F,09:30AM,01:20PM,"Pittsburgh, Pennsylvania",HH  C105,TBA,
24212,Special Topics:  Maker Series:  Make It Move,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 8427,"Haidar, Diana",
24221,Thermodynamics I,10,Lec 1,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PH  100,"Malen, Jonathan",3.649090909
24261,Statics,10,Lec 1,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  A51,"Steif, Paul",4.04
24280,Special Topics: C++ Programming for Engineers,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A18C,"Gomez, Nestor",
24281,Introduction to Scientific Computing,2,A1,W,06:30PM,08:20PM,"Pittsburgh, Pennsylvania",HL  CLSTR,TBA,
24300,Fundamentals of CNC Machining,1,A1,M,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",HH  C105,"Dillinger, James",4.8
24302,Mechanical Engineering Seminar I,2,A,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5312,"Gomez, Nestor",3.581052632
24322,Heat Transfer,10,Lec 1,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  100,"Shen, Sheng",4.421666667
24351,Dynamics,10,Lec 1,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  100,"Halilaj, Eni",3.4
24354,"Gadgetry: Sensors, Actuators, and Processors",9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  7F,"Webster-Wood, Victoria",4.06
24370,Engineering Design I: Methods and Skills,12,Lec 1,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",PH  100,"Taylor, Rebecca",3.814166667
24390,Mechanical Engineering Co-op,0-3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24391,Mechanical Engineering Project,"3-12,18",A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24392,Mechancial Engineering Project,3-18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24421,Internal Combustion Engines,12,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",SH  220,"Singh, Satbir",4.177647059
24424,Energy and the Environment,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",BH  235A,"Rubin, Edward",4.038333333
24425,Combustion and Air Pollution Control,9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 4623,"Presto, Albert",4.178571429
24441,Engineering Design II: Conceptualization and Realization,12,A,MWF,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",SH  214,"Haidar, Diana",3.728461538
24451,Feedback Control Systems,12,A,MW,07:30PM,09:20PM,"Pittsburgh, Pennsylvania",SH  219,"Shroff, Sameer",4.264
24452,Mechanical Systems Experimentation,9,Lec 1,MW,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",DH  2210,"Jayan, Baby Reeja Ozdoganlar, Burak",3.720952381
24453,Special Topics:  Introduction to Programmable Logic Controllers,3,A,T,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",HH  C101,TBA,
24491,Department Research Honors,3-24,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24492,Department Research Honors,3-24,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24614,Microelectromechanical Systems,12,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5403,"Piazza, Gianluca",3.848888889
24623,Molecular Simulation of Materials,12,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A18B,"Mcgaughey, Alan",4.6725
24626,Air Quality Engineering,12,A,MWF,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",WEH 5328,"Sullivan, Christopher",4.258571429
24632,Special Topics: Additive Manufacturing Processing and Product Development,12,A,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",PH  A18C,"Beuth, Jack",3.67
24640,Climate Change Mitigation,12,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",TBD TBD,"Azevedo, Ines Robinson, Allen",3.734
24643,Special Topics: Electrochemical Energy Storage Systems,12,A,TR,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",PH  A18B,"Whitacre, Jay",3.88
24650,Applied Finite Element Analysis,12,A,TR,07:30PM,09:20PM,"Pittsburgh, Pennsylvania",HL  CLSTR,TBA,4.175
24652,Special Topics: Mechanical Properties of Engineering Materials,12,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A22,"De Boer, Maarten",4.416666667
24671,Special Topics: Electromechanical Systems Design,12,A,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",SH  214,"Bedillion, Mark",3.85
24672,Special Topics in DIY Design and Fabrication,12,A,MW,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",BH  A53,"D\'Eramo, Christopher",4.44
24677,Special Topics: Linear Control Systems : LIN CTRL SYS,12,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",BH  A53,"Zhao, Ding",4.11
24680,Quantitative Entrepreneurship: Analysis for New Technology Commercialization,12,A,TR,03:00PM,04:50PM,"Pittsburgh, Pennsylvania",PH  A18A,"Michalek, Jeremy Whitefoot, Kate",4.538
24681,Computer-Aided Design,12,A,TR,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",MM  A14,"Shimada, Kenji",4.506666667
24683,Design for Manufacture and the Environment,12,A,TR,05:30PM,07:20PM,"Pittsburgh, Pennsylvania",HH  B131,TBA,3.704545455
24686,Special Topics in Advanced Mechanical Design,12,A,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",SH  222,"Panat, Rahul",4.34
24688,Introduction to CAD and CAE Tools,12,Lec 1,F,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",POS 152,"Ozel, Sualp",3.881
24691,Mechanical Engineering Project Management,12,A,MW,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",SH  220,"Crummy, Tyler",4.08
24692,Special Topics: Engineering a Startup: How to Start and Grow a Hardware Company,12,A,MW,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",SH  220,"Formica, Michael",4.67
24693,Special Topics:  Hardware Product Pre-Incubator,12,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",SH  212,"Formica, Michael",
24703,Numerical Methods in Engineering,12,A,MW,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5403,"Zhang, Yongjie",4.179285714
24704,Probability and Estimation Methods for Engineering Systems,12,A,MW,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",HH  B103,"Oppenheim, Irving",3.942
24711,Fluid Dynamics,12,A,TR,03:00PM,04:50PM,"Pittsburgh, Pennsylvania",PH  125B,"Litster, Shawn",4.57
24718,Computational Fluid Dynamics,12,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  226B,"Singh, Satbir",4.147
24721,Advanced Thermodynamics,12,A,MW,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",WEH 4709,"Viswanathan, Venkatasubraman",4.317
24722,Energy System Modeling,12,A,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",SH  220,"Siefert, Nicholas Epting, William",4.263333333
24740,Combustion and Air Pollution Control,12,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 4623,"Presto, Albert",4.274285714
24751,Introduction to Solid Mechanics I,12,A,W,07:30PM,09:20PM,"Pittsburgh, Pennsylvania",PH  A18B,"Youssef, Mohamed",4.093636364
24755,Finite Element Method in Mechanics I,12,A,TR,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",BH  A53,"Dayal, Kaushik",4.44
24760,Special Topics:  Robot Dynamics and Analysis,12,A,TR,03:00PM,04:50PM,"Pittsburgh, Pennsylvania",SH  222,"Johnson, Aaron",
24771,Linear Systems,12,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A18C,"Kar, Soummya",3.9
24774,Special Topics: Advanced Control Systems Integration,12,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",SH  222,"Bedillion, Mark",4.28
24780,Engineering Computation,12,A,MW,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",PH  107E,"Yamakawa, Soji",4.567777778
24781,Engineering Computation Project,0-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Shimada, Kenji Hertz, Chris",4.46
24787,Machine Learning and Artificial Intelligence for Engineers,12,A,MW,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",PH  A18C,"Kara, Levent",4.551666667
24790,Thesis Research,3-36,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Hertz, Chris",
24791,Graduate Seminar I,0,A,F,12:30PM,02:20PM,"Pittsburgh, Pennsylvania",PH  100,"Jayan, Baby Reeja Hertz, Chris",
24793,Supervised Reading,0-99,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24794,Master of Science Project,0-99,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24795,PhD Internship in Teaching Counterpoint,0-24,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24797,Thesis Research,0-99,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24799,Practicum in Mechanical Engineering,0-48,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Hertz, Chris",
24892,Locomotion Seminar,0,A,F,02:30PM,03:50PM,"Pittsburgh, Pennsylvania",WEH 5310,"Johnson, Aaron",
82050,Study Abroad,0,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,
82101,Elementary French I,12,A,MTWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",DH  2105,"Hoogstaden, Ester",4.682368421
82102,Elementary French II,12,A,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  A19,"Ulysse, Gerdine",4.525416667
82103,Elementary French I Online,12,A,T,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",PH  226A,"Ulysse, Gerdine",4.337083333
82104,Elementary French II Online,12,A,T,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",PH  A19C,TBA,4.313571429
82111,Elementary Arabic I,12,A,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  226B,"Abraham, Nevine",4.495
82112,Elementary Arabic II,12,A,MW,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",SH  212,"Pullman, Ethan",4.316666667
82114,Arabic for Global Exchange Online,6,A2,T,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",BH  154A,"Abraham, Nevine",4.928571429
82115,Beginning Arabic for Oral Communication,6,A1,T,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",SH  212,"Abraham, Nevine",4.788333333
82117,Arabic Conversation & Dialect I,6,A1,R,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5316,TBA,4.25
82118,Arabic Conversation & Dialect II,6,A2,R,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",GHC 4101,TBA,5
82119,Arabic Calligraphy Culture & Skills,9,A,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",CFA 102,"Pullman, Ethan",4
82121,Elementary German I,12,A,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",SH  208,"Brockmann, Stephen",4.52
82122,Elementary German II,12,A,MTWF,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",BH  154A,"Hallstein, Christian",4.6032
82131,Elementary Chinese I,12,A,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",WEH 5304,"Gao, Zhe",4.64505618
82132,Elementary Chinese II,12,A,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",BH  255A,"Liu, Gang",4.557121212
82133,Elementary Chinese Online I,12,A,T,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",SH  212,"Dolce, Frank",4.564
82134,Elementary Chinese Online II,12,A,W,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",WEH 5304,"Wu, Sue-Mei",4.686923077
82135,Elementary Chinese for Heritage Students,9,A,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",TBD TBD,"Chen, Tianxu",4.453684211
82137,Chinese Calligraphy: Culture and Skills,9,A,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",SH  208,"Wang, Haixia",4.596363636
82141,Elementary Spanish I,12,A,MTWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",PH  125C,TBA,4.560350877
82142,Elementary Spanish II,12,A,MTWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",WEH 6423,TBA,4.426842105
82143,Elementary Spanish I Online,12,A,W,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",BH  235B,"Tardio, Therese",4.47
82161,Elementary Italian I,12,A,MTWF,08:30AM,09:20AM,"Pittsburgh, Pennsylvania",PH  125B,"Vairo, Janice",4.589166667
82163,Directed Language Study: Elementary Italian I or II,12,A,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",BH  255A,"Puppo, Giovanni",4.326666667
82171,Elementary Japanese I,12,A,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",SH  212,"Yasuhara, Yoshihiro",4.630898876
82172,Elementary Japanese II,12,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  A54,"Iwasaki, Yasufumi",4.512622951
82173,Introduction to Japanese I,9,A,MWF,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",PH  A21,"Goto, Fumie",4.611666667
82174,Introduction to Japanese II,9,A,MWF,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A19D,"Goto, Fumie",4.555
82191,Elementary Russian I,12,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  126A,TBA,4.836818182
82198,Research Training: Modern Languages : Civil Society in Contemp Cuba,"3,6,9,12",A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Dworkin, Kenya",4.4575
82201,Intermediate French I,9,A,MWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",WEH 8427,"Hoogstaden, Ester",4.269130435
82202,Intermediate French II,9,A,MWF,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",TBD TBD,"West, Michael",4.312857143
82211,Intermediate Arabic I,12,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  A19A,"Kweider, Nour",4.025
82215,Arab Culture Through Film and Literature,9,A,MWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",PH  A19A,"Abraham, Nevine",4.685555556
82221,Intermediate German I,9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 5312,"Wells, Martina",4.461578947
82222,Intermediate German II,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A19D,"Maier, Gabriele",4.634375
82231,Intermediate Chinese I,12,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5304,"Yao, Tianxue",4.56974359
82232,Intermediate Chinese II,12,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  A20,"Yao, Tianxue",4.648378378
82235,Intermediate Chinese for Heritage Students,9,A,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",TBD TBD,"Yao, Tianxue",4.565
82238,Topics in Chinese Culture  : Gender & Sexulality in China,9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  A20A,"Sun, Zhongxin",4.39
82241,Intermediate Spanish I,9,A,MWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",BH  255A,"Gomez, Felipe",4.107948718
82242,Intermediate Spanish II,9,A,MWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",DH  1117,"Cheadle, Nicholas",4.185909091
82261,Intermediate Italian I,9,A,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",PH  125B,"Vairo, Janice",4.482727273
82271,Intermediate Japanese I,12,A,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",GHC 4101,"Maa, Joy",4.368095238
82273,Introduction to Japanese Language and Culture,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  A21,"Taguchi, Naoko",4.32452381
82278,Japanese Film and Literature: The Art of Storytelling,9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",SH  219,"Yasuhara, Yoshihiro",4.607777778
82281,Tutoring for Community Outreach,3-12,A,M,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",BH  136E,"Polansky, Susan",4.575625
82283,Language Diversity & Cultural Identity This Section Cancelled,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 5320,TBA,4.6425
82291,Intermediate Russian I,12,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  A54,TBA,4.85
82293,Introduction to Russian Culture  : Nineteenth-Century Russian Masterpieces,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A20A,"Kats, Naum",5
82301,"Advanced French Grammar, Syntax, and Stylistics",3,A,W,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",PH  A20A,"Youngs, Bonnie",4.735
82303,Introduction to French Culture,9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  226A,"Dubreil, Sebastien",4.552727273
82304,The Francophone World,9,A,MWF,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",DH  2122,"West, Michael",4.201818182
82305,French in its Social Contexts,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",TBD TBD,"Van Compernolle, Remi",4.159375
82311,Advanced Arabic I,9,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  A54,"Al Masaeed, Khaled",4.489
82313,"Topics in Modern Arabic Language, Literature and Culture",9,W,MW,10:30AM,11:50AM,"Doha, Qatar",CMB 2049,"Ibrahim, Zeinab",4.664
82320,"Contemporary Society in Germany, Austria and Switzerland",9,A,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PH  A20,"Maier, Gabriele",4.634444444
82327,The Emergence of the German Speaking World,9,A,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",PH  225B,"Hallstein, Christian",4.29375
82331,Advanced Chinese I,9,A,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",PH  A19D,"Yu, Yueming",4.306388889
82333,Introduction to Chinese Language and Culture,"9,12",A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A21,"Sun, Zhongxin",4.168484848
82337,Mandarin Chinese for Oral Communication I,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",TBD TBD,"Wu, Sue-Mei",4.555714286
82342,Spain: Language and Culture,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 5320,"Burns, Katharine",4.2525
82343,Latin America: Language and Culture,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  A22,"Tardio, Therese",4.04125
82344,U.S. Latinos: Language and Culture,9,A,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",WEH 5316,"Dworkin, Kenya",4.0955
